4,teacher,student,male,female
3903,0,1,1,0
3904,1,0,1,0
3905,0,1,1,0
3906,0,1,1,0
3907,0,1,0,1
3908,0,1,1,0
3909,0,1,0,1
3910,0,1,0,1
3911,1,0,0,1
3912,0,1,0,1
3913,0,1,0,1
3914,0,1,1,0
3915,1,0,0,1
3916,0,1,1,0
3917,0,1,0,1
3918,1,0,0,1
3919,0,1,0,1
3920,0,1,1,0
3921,0,1,1,0
3922,0,1,0,1
3923,0,1,1,0
3924,0,1,1,0
3925,0,1,0,1
3926,0,1,0,1
3927,0,1,1,0
3928,1,0,0,1
3929,0,1,0,1
3930,0,1,1,0
3931,1,0,1,0
3932,0,1,0,1
3933,0,1,0,1
3934,0,1,1,0
3935,0,1,0,1
3936,0,1,1,0
3937,0,1,1,0
3938,0,1,0,1
3939,0,1,0,1
3940,0,1,0,1
3941,0,1,0,1
3942,0,1,0,1
3943,0,1,0,1
3944,0,1,0,1
3945,0,1,0,1
3946,0,1,0,1
3947,1,0,0,1
3948,1,0,1,0
3949,1,0,0,1
3950,1,0,0,1
3951,0,1,1,0
3952,1,0,1,0
3953,1,0,1,0
3954,0,1,1,0
3955,0,1,1,0
3956,0,1,0,1
3957,0,1,1,0
3958,0,1,0,1
3959,0,1,0,1
3960,0,1,0,1
3961,0,1,1,0
3962,0,1,1,0
3963,0,1,1,0
3964,0,1,1,0
3965,0,1,1,0
3966,1,0,1,0
3967,0,1,0,1
3968,1,0,0,1
3969,0,1,0,1
3970,0,1,0,1
3971,0,1,0,1
3972,0,1,0,1
3973,0,1,0,1
3974,1,0,0,1
3975,0,1,0,1
3976,0,1,0,1
3977,0,1,0,1
3978,0,1,1,0
3979,0,1,1,0
3980,0,1,0,1
3981,0,1,0,1
3982,0,1,1,0
3983,0,1,1,0
3984,0,1,0,1
3985,0,1,0,1
3986,0,1,0,1
3987,0,1,1,0
3988,0,1,0,1
3989,0,1,0,1
3990,1,0,1,0
3991,0,1,0,1
3992,0,1,1,0
3993,0,1,0,1
3994,0,1,0,1
3995,0,1,0,1
3996,0,1,0,1
3997,0,1,1,0
3998,0,1,0,1
3999,1,0,0,1
4000,1,0,1,0
4001,0,1,0,1
4002,0,1,0,1
4003,1,0,1,0
4004,1,0,1,0
4005,0,1,0,1
4006,0,1,0,1
4007,0,1,1,0
4008,1,0,0,1
4009,1,0,0,1
4010,0,1,0,1
4011,0,1,1,0
4012,0,1,0,1
4013,0,1,0,1
4014,0,1,1,0
4015,0,1,0,1
4016,0,1,0,1
4017,0,1,1,0
4018,0,1,1,0
4019,0,1,1,0
4020,0,1,0,1
4021,0,1,0,1
4022,1,0,0,1
4023,0,1,1,0
4024,0,1,0,1
4025,0,1,1,0
4026,1,0,0,1
4027,1,0,0,1
4028,0,1,0,1
4029,0,1,0,1
4030,1,0,0,1
4031,0,1,0,1
4032,0,1,1,0
4033,1,0,0,1
4034,0,1,1,0
4035,0,1,0,1
4036,0,1,1,0
4037,0,1,0,1
4038,0,1,1,0
4039,0,1,0,1
4040,0,1,0,1
4041,0,1,1,0
4042,0,1,0,1
4043,0,1,0,1
4044,0,1,0,1
4045,0,1,0,1
4046,0,1,0,1
4047,0,1,0,1
4048,0,1,0,1
4049,0,1,0,1
4050,0,1,0,1
4051,0,1,1,0
4052,1,0,0,1
4053,0,1,0,1
4054,0,1,0,1
4055,0,1,1,0
4056,0,1,1,0
4057,1,0,1,0
4058,0,1,1,0
4059,0,1,0,1
4060,0,1,0,1
4061,0,1,1,0
4062,0,1,1,0
4063,0,1,0,1
4064,0,1,1,0
4065,0,1,1,0
4066,0,1,0,1
4067,0,1,1,0
4068,0,1,1,0
4069,0,1,1,0
4070,0,1,1,0
4071,0,1,1,0
4072,0,1,0,1
4073,0,1,1,0
4074,0,1,0,1
4075,0,1,1,0
4076,0,1,1,0
4077,1,0,0,1
4078,0,1,0,1
4079,0,1,0,1
4080,1,0,0,1
4081,0,1,1,0
4082,0,1,0,1
4083,1,0,1,0
4084,0,1,0,1
4085,0,1,0,1
4086,0,1,1,0
4087,0,1,0,1
4088,0,1,1,0
4089,0,1,0,1
4090,0,1,1,0
4091,1,0,1,0
4092,0,1,1,0
4093,0,1,1,0
4094,0,1,0,1
4095,0,1,1,0
4096,0,1,0,1
4097,1,0,0,1
4098,0,1,0,1
4099,0,1,0,1
4100,0,1,1,0
4101,0,1,0,1
4102,0,1,0,1
4103,0,1,1,0
4104,0,1,1,0
4105,0,1,0,1
4106,0,1,0,1
4107,0,1,1,0
4108,0,1,0,1
4109,1,0,0,1
4110,0,1,0,1
4111,0,1,0,1
4112,0,1,1,0
4113,0,1,0,1
4114,0,1,0,1
4115,0,1,1,0
4116,0,1,0,1
4117,0,1,0,1
4118,0,1,0,1
4119,0,1,1,0
4120,0,1,0,1
4121,0,1,0,1
4122,0,1,1,0
4123,0,1,0,1
4124,0,1,0,1
4125,0,1,1,0
4126,0,1,0,1
4127,0,1,1,0
4128,0,1,1,0
4129,0,1,1,0
4130,1,0,0,1
4131,1,0,1,0
4132,0,1,0,1
4133,1,0,1,0
4134,0,1,1,0
4135,0,1,1,0
4136,0,1,0,1
4137,0,1,1,0
4138,0,1,1,0
4139,0,1,1,0
4140,0,1,1,0
4141,0,1,0,1
4142,0,1,1,0
4143,0,1,0,1
4144,0,1,0,1
4145,0,1,1,0
4146,0,1,1,0
4147,0,1,0,1
4148,0,1,1,0
4149,0,1,1,0
4150,0,1,0,1
4151,0,1,1,0
4152,0,1,1,0
4153,1,0,1,0
4154,1,0,1,0
4155,0,1,1,0
4156,1,0,1,0
4157,1,0,0,1
4158,0,1,0,1
4159,0,1,0,1
4160,1,0,0,1
4161,1,0,1,0
4162,1,0,1,0
4163,0,1,1,0
4164,1,0,0,1
4165,0,1,1,0
4166,0,1,1,0
4167,0,1,0,1
4168,0,1,1,0
4169,1,0,1,0
4170,0,1,1,0
4171,0,1,0,1
4172,0,1,0,1
4173,0,1,0,1
4174,1,0,0,1
4175,0,1,0,1
4176,0,1,0,1
4177,0,1,0,1
4178,0,1,1,0
4179,0,1,1,0
4180,0,1,0,1
4181,0,1,0,1
4182,0,1,1,0
4183,0,1,1,0
4184,0,1,1,0
4185,0,1,0,1
4186,1,0,0,1
4187,0,1,0,1
4188,0,1,0,1
4189,0,1,0,1
4190,0,1,1,0
4191,0,1,1,0
4192,0,1,1,0
4193,0,1,0,1
4194,0,1,1,0
4195,0,1,0,1
4196,0,1,1,0
4197,0,1,0,1
4198,0,1,1,0
4199,1,0,1,0
4200,0,1,0,1
4201,0,1,0,1
4202,0,1,1,0
4203,0,1,1,0
4204,0,1,0,1
4205,0,1,0,1
4206,0,1,0,1
4207,0,1,1,0
4208,0,1,0,1
4209,0,1,0,1
4210,0,1,0,1
4211,0,1,0,1
4212,0,1,1,0
4213,1,0,1,0
4214,0,1,1,0
4215,0,1,0,1
4216,0,1,0,1
4217,0,1,1,0
4218,0,1,0,1
4219,0,1,0,1
4220,0,1,0,1
4221,0,1,0,1
4222,0,1,1,0
4223,0,1,0,1
4224,0,1,1,0
4225,0,1,1,0
4226,0,1,0,1
4227,0,1,1,0
4228,0,1,0,1
4229,1,0,0,1
4230,0,1,0,1
4231,0,1,0,1
4232,1,0,1,0
4233,0,1,1,0
4234,1,0,0,1
4235,0,1,1,0
4236,0,1,1,0
4237,0,1,0,1
4238,0,1,0,1
4239,0,1,0,1
4240,1,0,1,0
4241,1,0,1,0
4242,0,1,0,1
4243,0,1,1,0
4244,0,1,0,1
4245,0,1,0,1
4246,0,1,0,1
4247,0,1,0,1
4248,0,1,0,1
4249,0,1,0,1
4250,0,1,0,1
4251,0,1,1,0
4252,0,1,0,1
4253,0,1,0,1
4254,0,1,0,1
4255,0,1,0,1
4256,0,1,0,1
4257,0,1,0,1
4258,0,1,1,0
4259,0,1,1,0
4260,0,1,0,1
4261,0,1,0,1
4262,1,0,1,0
4263,0,1,0,1
4264,0,1,1,0
4265,0,1,0,1
4266,0,1,0,1
4267,0,1,1,0
4268,0,1,0,1
4269,0,1,0,1
4270,0,1,1,0
4271,0,1,0,1
4272,0,1,1,0
4273,0,1,1,0
4274,0,1,0,1
4275,0,1,0,1
4276,0,1,0,1
4277,0,1,1,0
4278,0,1,1,0
4279,0,1,1,0
4280,0,1,1,0
4281,0,1,0,1
4282,0,1,1,0
4283,0,1,0,1
4284,0,1,0,1
4285,0,1,0,1
4286,0,1,1,0
4287,0,1,1,0
4288,0,1,0,1
4289,0,1,0,1
4290,0,1,1,0
4291,0,1,0,1
4292,0,1,0,1
4293,0,1,0,1
4294,0,1,0,1
4295,0,1,0,1
4296,0,1,0,1
4297,0,1,0,1
4298,0,1,1,0
4299,0,1,0,1
4300,0,1,0,1
4301,0,1,1,0
4302,0,1,0,1
4303,0,1,0,1
4304,0,1,0,1
4305,0,1,0,1
4306,0,1,0,1
4307,0,1,0,1
4308,0,1,0,1
4309,0,1,0,1
4310,0,1,0,1
4311,0,1,0,1
4312,0,1,0,1
4313,1,0,1,0
4314,0,1,0,1
4315,0,1,1,0
4316,0,1,1,0
4317,0,1,1,0
4318,0,1,0,1
4319,1,0,0,1
4320,1,0,1,0
4321,0,1,1,0
4322,0,1,0,1
4323,0,1,1,0
4324,0,1,0,1
4325,0,1,0,1
4326,0,1,0,1
4327,0,1,0,1
4328,0,1,0,1
4329,0,1,0,1
4330,0,1,0,1
4331,0,1,1,0
4332,0,1,0,1
4333,0,1,1,0
4334,0,1,0,1
4335,1,0,0,1
4336,0,1,0,1
4337,0,1,0,1
4338,1,0,0,1
4339,0,1,1,0
4340,0,1,1,0
4341,0,1,1,0
4342,0,1,0,1
4343,1,0,0,1
4344,0,1,0,1
4345,0,1,0,1
4346,0,1,0,1
4347,0,1,1,0
4348,0,1,0,1
4349,0,1,1,0
4350,0,1,0,1
4351,0,1,1,0
4352,0,1,0,1
4353,0,1,1,0
4354,0,1,1,0
4355,0,1,0,1
4356,0,1,0,1
4357,0,1,0,1
4358,0,1,1,0
4359,0,1,1,0
4360,0,1,1,0
4361,0,1,1,0
4362,1,0,0,1
4363,0,1,1,0
4364,0,1,0,1
4365,0,1,1,0
4366,0,1,0,1
4367,0,1,0,1
4368,0,1,0,1
4369,0,1,1,0
4370,0,1,0,1
4371,0,1,0,1
4372,0,1,0,1
4373,0,1,1,0
4374,0,1,0,1
4375,0,1,0,1
4376,0,1,1,0
4377,0,1,0,1
4378,0,1,0,1
4379,0,1,0,1
4380,0,1,0,1
4381,0,1,0,1
4382,0,1,0,1
4383,0,1,0,1
4384,1,0,0,1
4385,0,1,1,0
4386,0,1,1,0
4387,0,1,1,0
4388,1,0,1,0
4389,0,1,0,1
4390,0,1,1,0
4391,0,1,1,0
4392,0,1,1,0
4393,0,1,0,1
4394,0,1,1,0
4395,0,1,1,0
4396,0,1,0,1
4397,0,1,0,1
4398,0,1,1,0
4399,1,0,0,1
4400,0,1,1,0
4401,0,1,0,1
4402,0,1,0,1
4403,0,1,1,0
4404,0,1,1,0
4405,0,1,1,0
4406,0,1,0,1
4407,0,1,0,1
4408,1,0,0,1
4409,0,1,1,0
4410,0,1,0,1
4411,0,1,0,1
4412,0,1,1,0
4413,0,1,0,1
4414,0,1,0,1
4415,0,1,0,1
4416,0,1,1,0
4417,0,1,1,0
4418,0,1,0,1
4419,0,1,1,0
4420,0,1,1,0
4421,0,1,0,1
4422,0,1,0,1
4423,0,1,1,0
4424,0,1,1,0
4425,0,1,1,0
4426,0,1,0,1
4427,0,1,0,1
4428,0,1,0,1
4429,0,1,0,1
4430,0,1,0,1
4431,0,1,1,0
4432,1,0,1,0
4433,0,1,1,0
4434,0,1,0,1
4435,0,1,1,0
4436,0,1,1,0
4437,0,1,0,1
4438,0,1,1,0
4439,0,1,1,0
4440,0,1,0,1
4441,0,1,1,0
4442,0,1,0,1
4443,0,1,0,1
4444,0,1,1,0
4445,0,1,0,1
4446,1,0,1,0
4447,0,1,1,0
4448,0,1,0,1
4449,0,1,1,0
4450,0,1,1,0
4451,0,1,0,1
4452,0,1,0,1
4453,0,1,1,0
4454,0,1,0,1
4455,0,1,0,1
4456,0,1,1,0
4457,0,1,0,1
4458,0,1,0,1
4459,0,1,1,0
4460,0,1,1,0
4461,0,1,1,0
4462,0,1,0,1
4463,0,1,1,0
4464,0,1,1,0
4465,0,1,1,0
4466,0,1,1,0
4467,0,1,0,1
4468,0,1,1,0
4469,0,1,0,1
4470,0,1,0,1
4471,0,1,1,0
4472,0,1,0,1
4473,0,1,0,1
4474,1,0,0,1
4475,0,1,1,0
4476,0,1,0,1
4477,0,1,0,1
4478,0,1,0,1
4479,0,1,0,1
4480,0,1,1,0
4481,0,1,0,1
4482,0,1,0,1
4483,0,1,1,0
4484,0,1,0,1
4485,1,0,0,1
4486,0,1,1,0
4487,0,1,1,0
4488,0,1,1,0
4489,0,1,0,1
4490,0,1,1,0
4491,0,1,0,1
4492,0,1,0,1
4493,0,1,1,0
4494,0,1,0,1
4495,0,1,0,1
4496,0,1,0,1
4497,0,1,1,0
4498,0,1,1,0
4499,0,1,1,0
4500,0,1,1,0
4501,0,1,1,0
4502,0,1,1,0
4503,0,1,1,0
4504,0,1,1,0
4505,0,1,1,0
4506,0,1,1,0
4507,0,1,1,0
4508,0,1,1,0
4509,0,1,1,0
4510,1,0,1,0
4511,0,1,0,1
4512,0,1,1,0
4513,0,1,1,0
4514,0,1,1,0
4515,0,1,1,0
4516,0,1,1,0
4517,0,1,1,0
4518,0,1,1,0
4519,0,1,1,0
4520,0,1,1,0
4521,0,1,1,0
4522,0,1,1,0
4523,0,1,1,0
4524,0,1,1,0
4525,1,0,1,0
4526,0,1,1,0
4527,0,1,1,0
4528,0,1,0,1
4529,0,1,0,1
4530,0,1,0,1
4531,0,1,0,1
4532,0,1,1,0
4533,0,1,0,1
4534,0,1,0,1
4535,0,1,1,0
4536,0,1,0,1
4537,0,1,0,1
4538,0,1,0,1
4539,1,0,0,1
4540,0,1,1,0
4541,0,1,1,0
4542,0,1,1,0
4543,0,1,0,1
4544,0,1,1,0
4545,1,0,0,1
4546,0,1,0,1
4547,1,0,1,0
4548,0,1,0,1
4549,0,1,0,1
4550,0,1,0,1
4551,0,1,1,0
4552,0,1,1,0
4553,0,1,1,0
4554,0,1,1,0
4555,0,1,1,0
4556,1,0,0,1
4557,0,1,0,1
4558,1,0,1,0
4559,0,1,0,1
4560,0,1,1,0
4561,0,1,1,0
4562,1,0,1,0
4563,0,1,0,1
4564,0,1,0,1
4565,0,1,1,0
4566,0,1,0,1
4567,0,1,1,0
4568,0,1,1,0
4569,0,1,1,0
4570,0,1,1,0
4571,0,1,1,0
4572,1,0,1,0
4573,0,1,1,0
4574,0,1,1,0
4575,0,1,0,1
4576,0,1,1,0
4577,0,1,1,0
4578,1,0,1,0
4579,0,1,0,1
4580,1,0,1,0
4581,1,0,0,1
4582,0,1,0,1
4583,0,1,1,0
4584,0,1,1,0
4585,1,0,0,1
4586,0,1,1,0
4587,0,1,0,1
4588,0,1,1,0
4589,0,1,1,0
4590,0,1,0,1
4591,0,1,0,1
4592,0,1,0,1
4593,0,1,1,0
4594,0,1,0,1
4595,0,1,0,1
4596,0,1,1,0
4597,0,1,0,1
4598,0,1,1,0
4599,0,1,0,1
4600,0,1,0,1
4601,0,1,0,1
4602,0,1,0,1
4603,0,1,1,0
4604,0,1,0,1
4605,0,1,0,1
4606,0,1,0,1
4607,1,0,0,1
4608,0,1,0,1
4609,0,1,0,1
4610,0,1,0,1
4611,0,1,0,1
4612,0,1,0,1
4613,0,1,1,0
4614,0,1,0,1
4615,1,0,0,1
4616,0,1,0,1
4617,0,1,0,1
4618,1,0,0,1
4619,0,1,1,0
4620,0,1,0,1
4621,0,1,1,0
4622,0,1,1,0
4623,0,1,0,1
4624,0,1,0,1
4625,0,1,1,0
4626,1,0,1,0
4627,1,0,0,1
4628,0,1,0,1
4629,1,0,0,1
4630,0,1,0,1
4631,0,1,1,0
4632,0,1,1,0
4633,0,1,0,1
4634,0,1,1,0
4635,0,1,1,0
4636,0,1,0,1
4637,0,1,0,1
4638,0,1,1,0
4639,0,1,1,0
4640,0,1,1,0
4641,0,1,1,0
4642,0,1,1,0
4643,0,1,1,0
4644,0,1,1,0
4645,0,1,0,1
4646,0,1,1,0
4647,0,1,1,0
4648,0,1,0,1
4649,0,1,1,0
4650,0,1,0,1
4651,0,1,0,1
4652,1,0,1,0
4653,0,1,0,1
4654,0,1,0,1
4655,0,1,1,0
4656,1,0,1,0
4657,0,1,0,1
4658,0,1,1,0
4659,0,1,1,0
4660,0,1,0,1
4661,0,1,0,1
4662,1,0,0,1
4663,0,1,1,0
4664,0,1,0,1
4665,0,1,1,0
4666,0,1,0,1
4667,0,1,0,1
4668,0,1,1,0
4669,0,1,0,1
4670,0,1,0,1
4671,0,1,1,0
4672,0,1,0,1
4673,0,1,0,1
4674,0,1,0,1
4675,1,0,1,0
4676,0,1,0,1
4677,0,1,0,1
4678,0,1,0,1
4679,0,1,0,1
4680,1,0,1,0
4681,0,1,0,1
4682,0,1,1,0
4683,0,1,1,0
4684,1,0,1,0
4685,0,1,1,0
4686,0,1,1,0
4687,0,1,0,1
4688,0,1,1,0
4689,1,0,1,0
4690,0,1,1,0
4691,0,1,1,0
4692,0,1,1,0
4693,0,1,1,0
4694,0,1,0,1
4695,1,0,1,0
4696,0,1,0,1
4697,0,1,1,0
4698,0,1,0,1
4699,0,1,0,1
4700,0,1,0,1
4701,0,1,0,1
4702,1,0,0,1
4703,1,0,1,0
4704,0,1,0,1
4705,0,1,1,0
4706,0,1,0,1
4707,1,0,1,0
4708,0,1,0,1
4709,0,1,0,1
4710,0,1,1,0
4711,0,1,1,0
4712,0,1,0,1
4713,0,1,1,0
4714,0,1,1,0
4715,0,1,1,0
4716,0,1,1,0
4717,0,1,1,0
4718,0,1,0,1
4719,0,1,0,1
4720,0,1,0,1
4721,0,1,0,1
4722,0,1,0,1
4723,0,1,1,0
4724,0,1,1,0
4725,0,1,0,1
4726,0,1,1,0
4727,0,1,1,0
4728,0,1,0,1
4729,0,1,1,0
4730,0,1,0,1
4731,0,1,1,0
4732,0,1,0,1
4733,0,1,1,0
4734,1,0,0,1
4735,0,1,0,1
4736,0,1,0,1
4737,0,1,0,1
4738,0,1,0,1
4739,0,1,0,1
4740,0,1,0,1
4741,0,1,1,0
4742,0,1,1,0
4743,0,1,0,1
4744,0,1,1,0
4745,0,1,0,1
4746,0,1,0,1
4747,0,1,0,1
4748,0,1,0,1
4749,0,1,0,1
4750,0,1,0,1
4751,0,1,0,1
4752,0,1,0,1
4753,0,1,1,0
4754,0,1,0,1
4755,0,1,0,1
4756,0,1,0,1
4757,0,1,0,1
4758,0,1,0,1
4759,0,1,0,1
4760,0,1,0,1
4761,0,1,0,1
4762,0,1,0,1
4763,1,0,1,0
4764,0,1,1,0
4765,0,1,0,1
4766,1,0,1,0
4767,0,1,1,0
4768,0,1,1,0
4769,0,1,1,0
4770,0,1,1,0
4771,0,1,0,1
4772,0,1,1,0
4773,0,1,1,0
4774,0,1,1,0
4775,0,1,1,0
4776,0,1,1,0
4777,0,1,1,0
4778,0,1,0,1
4779,0,1,1,0
4780,0,1,0,1
4781,0,1,1,0
4782,0,1,0,1
4783,0,1,0,1
4784,0,1,0,1
4785,0,1,0,1
4786,0,1,0,1
4787,0,1,1,0
4788,1,0,1,0
4789,0,1,0,1
4790,0,1,1,0
4791,0,1,1,0
4792,0,1,1,0
4793,0,1,1,0
4794,0,1,1,0
4795,0,1,0,1
4796,0,1,0,1
4797,0,1,1,0
4798,0,1,1,0
4799,0,1,1,0
4800,0,1,1,0
4801,0,1,1,0
4802,1,0,0,1
4803,0,1,1,0
4804,1,0,1,0
4805,0,1,0,1
4806,1,0,1,0
4807,0,1,0,1
4808,0,1,0,1
4809,1,0,0,1
4810,0,1,1,0
4811,0,1,0,1
4812,0,1,0,1
4813,0,1,1,0
4814,0,1,1,0
4815,0,1,0,1
4816,0,1,1,0
4817,0,1,1,0
4818,0,1,1,0
4819,0,1,1,0
4820,0,1,1,0
4821,0,1,1,0
4822,0,1,1,0
4823,0,1,1,0
4824,0,1,1,0
4825,0,1,1,0
4826,0,1,0,1
4827,0,1,1,0
4828,0,1,0,1
4829,0,1,1,0
4830,0,1,0,1
4831,0,1,0,1
4832,0,1,0,1
4833,0,1,0,1
4834,1,0,0,1
4835,0,1,1,0
4836,0,1,0,1
4837,0,1,0,1
4838,0,1,1,0
4839,0,1,0,1
4840,0,1,0,1
4841,1,0,0,1
4842,0,1,0,1
4843,0,1,1,0
4844,1,0,1,0
4845,0,1,0,1
4846,0,1,1,0
4847,0,1,0,1
4848,0,1,1,0
4849,0,1,0,1
4850,0,1,1,0
4851,0,1,1,0
4852,0,1,0,1
4853,0,1,1,0
4854,0,1,0,1
4855,0,1,1,0
4856,0,1,1,0
4857,0,1,0,1
4858,0,1,1,0
4859,0,1,1,0
4860,0,1,0,1
4861,0,1,1,0
4862,0,1,1,0
4863,0,1,1,0
4864,0,1,0,1
4865,0,1,0,1
4866,0,1,0,1
4867,0,1,1,0
4868,0,1,0,1
4869,0,1,1,0
4870,0,1,0,1
4871,0,1,0,1
4872,0,1,0,1
4873,0,1,1,0
4874,1,0,0,1
4875,0,1,0,1
4876,0,1,0,1
4877,0,1,1,0
4878,0,1,1,0
4879,0,1,1,0
4880,0,1,0,1
4881,0,1,0,1
4882,0,1,0,1
4883,0,1,0,1
4884,1,0,1,0
4885,0,1,1,0
4886,0,1,0,1
4887,0,1,0,1
4888,0,1,1,0
4889,0,1,0,1
4890,0,1,0,1
4891,0,1,1,0
4892,0,1,1,0
4893,0,1,0,1
4894,0,1,0,1
4895,0,1,1,0
4896,0,1,0,1
4897,0,1,1,0
4898,0,1,0,1
4899,0,1,0,1
4900,0,1,0,1
4901,0,1,0,1
4902,0,1,0,1
4903,0,1,0,1
4904,0,1,0,1
4905,0,1,0,1
4906,0,1,1,0
4907,0,1,1,0
4908,0,1,0,1
4909,0,1,0,1
4910,0,1,1,0
4911,0,1,1,0
4912,0,1,0,1
4913,0,1,1,0
4914,0,1,0,1
4915,0,1,0,1
4916,0,1,1,0
4917,0,1,0,1
4918,0,1,1,0
4919,0,1,1,0
4920,0,1,0,1
4921,0,1,1,0
4922,0,1,1,0
4923,0,1,1,0
4924,0,1,0,1
4925,0,1,0,1
4926,0,1,1,0
4927,0,1,1,0
4928,0,1,1,0
4929,0,1,0,1
4930,0,1,1,0
4931,0,1,1,0
4932,0,1,0,1
4933,0,1,0,1
4934,0,1,1,0
4935,0,1,0,1
4936,0,1,1,0
4937,0,1,1,0
4938,0,1,1,0
4939,0,1,0,1
4940,0,1,0,1
4941,0,1,1,0
4942,0,1,1,0
4943,0,1,0,1
4944,0,1,1,0
4945,0,1,1,0
4946,0,1,0,1
4947,0,1,1,0
4948,0,1,1,0
4949,0,1,0,1
4950,0,1,1,0
4951,0,1,1,0
4952,0,1,1,0
4953,0,1,1,0
4954,0,1,0,1
4955,0,1,0,1
4956,0,1,1,0
4957,0,1,1,0
4958,0,1,1,0
4959,0,1,1,0
4960,0,1,0,1
4961,0,1,1,0
4962,0,1,1,0
4963,0,1,1,0
4964,0,1,1,0
4965,0,1,1,0
4966,0,1,1,0
4967,0,1,1,0
4968,0,1,1,0
4969,0,1,1,0
4970,0,1,0,1
4971,0,1,1,0
4972,0,1,1,0
4973,0,1,1,0
4974,0,1,1,0
4975,0,1,1,0
4976,0,1,1,0
4977,0,1,1,0
4978,0,1,1,0
4979,0,1,0,1
4980,0,1,0,1
4981,0,1,0,1
4982,0,1,0,1
4983,0,1,0,1
4984,0,1,0,1
4985,0,1,0,1
4986,0,1,0,1
4987,0,1,1,0
4988,0,1,0,1
4989,0,1,1,0
4990,0,1,0,1
4991,0,1,1,0
4992,0,1,1,0
4993,0,1,0,1
4994,0,1,0,1
4995,0,1,0,1
4996,0,1,1,0
4997,0,1,0,1
4998,0,1,0,1
4999,0,1,0,1
5000,0,1,0,1
5001,0,1,0,1
5002,0,1,0,1
5003,0,1,1,0
5004,0,1,0,1
5005,0,1,1,0
5006,0,1,0,1
5007,0,1,1,0
5008,0,1,0,1
5009,0,1,0,1
5010,1,0,0,1
5011,0,1,1,0
5012,0,1,0,1
5013,1,0,0,1
5014,0,1,1,0
5015,0,1,1,0
5016,0,1,0,1
5017,0,1,0,1
5018,0,1,0,1
5019,0,1,0,1
5020,0,1,1,0
5021,0,1,1,0
5022,0,1,0,1
5023,0,1,1,0
5024,0,1,1,0
5025,0,1,0,1
5026,0,1,0,1
5027,0,1,0,1
5028,0,1,0,1
5029,0,1,0,1
5030,0,1,0,1
5031,1,0,1,0
5032,0,1,0,1
5033,0,1,0,1
5034,0,1,1,0
5035,0,1,0,1
5036,0,1,1,0
5037,0,1,1,0
5038,0,1,1,0
5039,0,1,0,1
5040,0,1,1,0
5041,0,1,1,0
5042,0,1,0,1
5043,0,1,0,1
5044,0,1,1,0
5045,0,1,0,1
5046,0,1,0,1
5047,0,1,1,0
5048,0,1,0,1
5049,0,1,0,1
5050,0,1,1,0
5051,1,0,1,0
5052,0,1,0,1
5053,0,1,0,1
5054,0,1,0,1
5055,0,1,1,0
5056,0,1,1,0
5057,0,1,0,1
5058,0,1,1,0
5059,0,1,1,0
5060,0,1,0,1
5061,0,1,1,0
5062,0,1,1,0
5063,0,1,0,1
5064,0,1,0,1
5065,0,1,0,1
5066,0,1,0,1
5067,0,1,0,1
5068,0,1,0,1
5069,0,1,1,0
5070,0,1,1,0
5071,0,1,0,1
5072,0,1,1,0
5073,0,1,0,1
5074,0,1,0,1
5075,0,1,1,0
5076,0,1,0,1
5077,0,1,1,0
5078,0,1,1,0
5079,0,1,1,0
5080,0,1,1,0
5081,0,1,0,1
5082,0,1,1,0
5083,0,1,1,0
5084,0,1,0,1
5085,0,1,0,1
5086,0,1,1,0
5087,0,1,0,1
5088,0,1,0,1
5089,0,1,0,1
5090,0,1,0,1
5091,0,1,0,1
5092,0,1,0,1
5093,0,1,0,1
5094,0,1,0,1
5095,0,1,0,1
5096,0,1,0,1
5097,0,1,1,0
5098,0,1,1,0
5099,0,1,0,1
5100,0,1,1,0
5101,0,1,1,0
5102,0,1,0,1
5103,0,1,0,1
5104,0,1,1,0
5105,0,1,0,1
5106,0,1,1,0
5107,0,1,1,0
5108,0,1,0,1
5109,0,1,0,1
5110,0,1,1,0
5111,0,1,0,1
5112,0,1,0,1
5113,0,1,0,1
5114,0,1,0,1
5115,0,1,1,0
5116,0,1,0,1
5117,0,1,1,0
5118,0,1,1,0
5119,0,1,0,1
5120,0,1,1,0
5121,0,1,0,1
5122,0,1,1,0
5123,0,1,1,0
5124,0,1,0,1
5125,1,0,1,0
5126,0,1,0,1
5127,0,1,1,0
5128,0,1,1,0
5129,0,1,1,0
5130,0,1,0,1
5131,0,1,0,1
5132,0,1,1,0
5133,0,1,0,1
5134,0,1,1,0
5135,0,1,1,0
5136,0,1,0,1
5137,0,1,0,1
5138,0,1,1,0
5139,0,1,0,1
5140,0,1,0,1
5141,0,1,0,1
5142,0,1,1,0
5143,0,1,0,1
5144,0,1,0,1
5145,0,1,0,1
5146,0,1,0,1
5147,0,1,0,1
5148,0,1,0,1
5149,0,1,0,1
5150,0,1,1,0
5151,0,1,0,1
5152,0,1,0,1
5153,0,1,1,0
5154,0,1,0,1
5155,0,1,0,1
5156,0,1,0,1
5157,0,1,0,1
5158,0,1,0,1
5159,0,1,1,0
5160,0,1,0,1
5161,0,1,0,1
5162,0,1,0,1
5163,0,1,0,1
5164,0,1,1,0
5165,1,0,1,0
5166,0,1,0,1
5167,0,1,1,0
5168,0,1,0,1
5169,0,1,1,0
5170,0,1,1,0
5171,0,1,0,1
5172,0,1,0,1
5173,0,1,0,1
