4,faculty,student,senior,junior
3903,0,1,0,1
3904,0,1,0,1
3905,0,1,1,0
3906,0,1,0,1
3907,0,1,0,1
3908,0,1,1,0
3909,0,1,0,1
3910,0,1,0,1
3911,0,1,0,1
3912,0,1,0,1
3913,0,1,0,1
3914,0,1,1,0
3915,0,1,0,1
3916,0,1,1,0
3917,0,1,1,0
3918,0,1,0,1
3919,0,1,1,0
3920,0,1,0,1
3921,0,1,1,0
3922,0,1,1,0
3923,0,1,1,0
3924,0,1,0,1
3925,0,1,0,1
3926,0,1,1,0
3927,0,1,1,0
3928,0,1,0,1
3929,0,1,1,0
3930,0,1,1,0
3931,0,1,1,0
3932,0,1,0,1
3933,0,1,1,0
3934,0,1,1,0
3935,0,1,0,1
3936,0,1,0,1
3937,0,1,0,1
3938,0,1,0,1
3939,0,1,1,0
3940,0,1,1,0
3941,0,1,0,1
3942,0,1,0,1
3943,1,0,1,0
3944,0,1,0,1
3945,0,1,1,0
3946,0,1,1,0
3947,0,1,0,1
3948,0,1,0,1
3949,0,1,0,1
3950,0,1,0,1
3951,0,1,0,1
3952,0,1,1,0
3953,0,1,1,0
3954,0,1,0,1
3955,0,1,0,1
3956,0,1,0,1
3957,0,1,1,0
3958,0,1,0,1
3959,0,1,0,1
3960,0,1,0,1
3961,0,1,0,1
3962,0,1,0,1
3963,0,1,0,1
3964,0,1,0,1
3965,0,1,0,1
3966,0,1,1,0
3967,0,1,0,1
3968,0,1,0,1
3969,0,1,0,1
3970,0,1,0,1
3971,0,1,0,1
3972,0,1,0,1
3973,0,1,0,1
3974,0,1,0,1
3975,0,1,0,1
3976,0,1,0,1
3977,0,1,0,1
3978,0,1,0,1
3979,0,1,0,1
3980,0,1,1,0
3981,0,1,0,1
3982,0,1,1,0
3983,0,1,0,1
3984,0,1,0,1
3985,0,1,0,1
3986,0,1,0,1
3987,0,1,0,1
3988,0,1,0,1
3989,0,1,0,1
3990,0,1,0,1
3991,0,1,1,0
3992,0,1,1,0
3993,0,1,0,1
3994,0,1,1,0
3995,0,1,0,1
3996,0,1,0,1
3997,0,1,0,1
3998,0,1,0,1
3999,1,0,1,0
4000,0,1,0,1
4001,0,1,0,1
4002,0,1,0,1
4003,0,1,0,1
4004,1,0,1,0
4005,0,1,0,1
4006,0,1,1,0
4007,0,1,0,1
4008,0,1,0,1
4009,0,1,0,1
4010,0,1,0,1
4011,0,1,1,0
4012,0,1,0,1
4013,0,1,0,1
4014,0,1,1,0
4015,0,1,1,0
4016,0,1,0,1
4017,0,1,0,1
4018,0,1,0,1
4019,0,1,0,1
4020,0,1,0,1
4021,0,1,1,0
4022,0,1,0,1
4023,0,1,1,0
4024,1,0,1,0
4025,0,1,0,1
4026,0,1,1,0
4027,0,1,1,0
4028,0,1,0,1
4029,0,1,0,1
4030,0,1,0,1
4031,0,1,0,1
4032,0,1,1,0
4033,1,0,1,0
4034,1,0,1,0
4035,0,1,1,0
4036,1,0,1,0
4037,0,1,1,0
4038,1,0,1,0
4039,0,1,1,0
4040,1,0,1,0
4041,0,1,1,0
4042,1,0,1,0
4043,1,0,1,0
4044,1,0,1,0
4045,0,1,1,0
4046,0,1,1,0
4047,1,0,1,0
4048,0,1,1,0
4049,0,1,1,0
4050,1,0,1,0
4051,1,0,1,0
4052,1,0,1,0
4053,1,0,1,0
4054,0,1,1,0
4055,1,0,1,0
4056,1,0,1,0
4057,1,0,1,0
4058,1,0,1,0
4059,1,0,1,0
4060,1,0,1,0
4061,1,0,1,0
4062,1,0,1,0
4063,0,1,1,0
4064,0,1,1,0
4065,0,1,0,1
4066,0,1,1,0
4067,1,0,1,0
4068,0,1,0,1
4069,1,0,1,0
4070,0,1,1,0
4071,0,1,1,0
4072,1,0,1,0
4073,0,1,1,0
4074,1,0,1,0
4075,1,0,1,0
4076,1,0,1,0
4077,0,1,1,0
4078,1,0,1,0
4079,1,0,1,0
4080,1,0,1,0
4081,1,0,1,0
4082,1,0,1,0
4083,1,0,1,0
4084,1,0,1,0
4085,1,0,1,0
4086,0,1,1,0
4087,1,0,1,0
4088,0,1,1,0
4089,1,0,1,0
4090,1,0,1,0
4091,0,1,1,0
4092,0,1,1,0
4093,1,0,1,0
4094,1,0,1,0
4095,1,0,1,0
4096,1,0,1,0
4097,0,1,1,0
4098,1,0,1,0
4099,0,1,1,0
4100,0,1,1,0
4101,0,1,1,0
4102,1,0,1,0
4103,1,0,1,0
4104,1,0,1,0
4105,0,1,1,0
4106,0,1,1,0
4107,1,0,1,0
4108,0,1,1,0
4109,0,1,1,0
4110,1,0,1,0
4111,1,0,1,0
4112,0,1,1,0
4113,1,0,1,0
4114,1,0,1,0
4115,1,0,1,0
4116,1,0,1,0
4117,0,1,1,0
4118,1,0,1,0
4119,1,0,1,0
4120,1,0,1,0
4121,0,1,1,0
4122,1,0,1,0
4123,0,1,1,0
4124,1,0,1,0
4125,1,0,1,0
4126,0,1,0,1
4127,1,0,1,0
4128,1,0,1,0
4129,0,1,1,0
4130,1,0,1,0
4131,1,0,1,0
4132,1,0,1,0
4133,1,0,1,0
4134,1,0,1,0
4135,0,1,1,0
4136,0,1,1,0
4137,1,0,1,0
4138,1,0,1,0
4139,0,1,0,1
4140,1,0,1,0
4141,1,0,1,0
4142,1,0,1,0
4143,0,1,1,0
4144,1,0,1,0
4145,1,0,1,0
4146,1,0,1,0
4147,1,0,1,0
4148,0,1,0,1
4149,0,1,1,0
4150,1,0,1,0
4151,1,0,1,0
4152,1,0,1,0
4153,1,0,1,0
4154,1,0,1,0
4155,1,0,1,0
4156,1,0,1,0
4157,0,1,1,0
4158,1,0,1,0
4159,1,0,1,0
4160,1,0,1,0
4161,0,1,1,0
4162,0,1,1,0
4163,1,0,1,0
4164,1,0,1,0
4165,0,1,1,0
4166,1,0,1,0
4167,1,0,1,0
4168,1,0,1,0
4169,0,1,1,0
4170,1,0,1,0
4171,1,0,1,0
4172,1,0,1,0
4173,1,0,1,0
4174,1,0,1,0
4175,0,1,1,0
4176,0,1,1,0
4177,0,1,1,0
4178,1,0,1,0
4179,0,1,1,0
4180,1,0,1,0
4181,1,0,1,0
4182,0,1,1,0
4183,0,1,1,0
4184,0,1,1,0
4185,0,1,1,0
4186,0,1,1,0
4187,1,0,1,0
4188,0,1,1,0
4189,1,0,1,0
4190,1,0,1,0
4191,0,1,1,0
4192,1,0,1,0
4193,1,0,1,0
4194,1,0,1,0
4195,1,0,1,0
4196,1,0,1,0
4197,1,0,1,0
4198,0,1,1,0
4199,1,0,1,0
4200,0,1,0,1
4201,0,1,1,0
4202,1,0,1,0
4203,0,1,0,1
4204,1,0,1,0
4205,0,1,1,0
4206,1,0,1,0
4207,1,0,1,0
4208,1,0,1,0
4209,0,1,1,0
4210,0,1,1,0
4211,1,0,1,0
4212,0,1,1,0
4213,0,1,1,0
4214,1,0,1,0
4215,1,0,1,0
4216,0,1,1,0
4217,1,0,1,0
4218,0,1,0,1
4219,1,0,1,0
4220,1,0,1,0
4221,1,0,1,0
4222,1,0,1,0
4223,0,1,1,0
4224,0,1,1,0
4225,0,1,1,0
4226,0,1,1,0
4227,1,0,1,0
4228,1,0,1,0
4229,1,0,1,0
4230,1,0,1,0
4231,1,0,1,0
4232,1,0,1,0
4233,1,0,1,0
4234,1,0,1,0
4235,1,0,1,0
4236,1,0,1,0
4237,0,1,1,0
4238,1,0,1,0
4239,1,0,1,0
4240,0,1,1,0
4241,0,1,1,0
4242,1,0,1,0
4243,0,1,1,0
4244,0,1,1,0
4245,1,0,1,0
4246,0,1,1,0
4247,0,1,1,0
4248,1,0,1,0
4249,1,0,1,0
4250,1,0,1,0
4251,0,1,1,0
4252,1,0,1,0
4253,0,1,1,0
4254,0,1,1,0
4255,1,0,1,0
4256,0,1,1,0
4257,0,1,1,0
4258,1,0,1,0
4259,0,1,1,0
4260,0,1,1,0
4261,0,1,0,1
4262,1,0,1,0
4263,1,0,1,0
4264,1,0,1,0
4265,0,1,0,1
4266,1,0,1,0
4267,1,0,1,0
4268,1,0,1,0
4269,0,1,1,0
4270,1,0,1,0
4271,0,1,1,0
4272,0,1,0,1
4273,0,1,1,0
4274,0,1,1,0
4275,1,0,1,0
4276,1,0,1,0
4277,1,0,1,0
4278,1,0,1,0
4279,1,0,1,0
4280,0,1,1,0
4281,1,0,1,0
4282,0,1,0,1
4283,0,1,1,0
4284,0,1,0,1
4285,0,1,0,1
4286,1,0,1,0
4287,0,1,1,0
4288,0,1,1,0
4289,1,0,1,0
4290,1,0,1,0
4291,1,0,1,0
4292,1,0,1,0
4293,1,0,1,0
4294,1,0,1,0
4295,0,1,1,0
4296,1,0,1,0
4297,1,0,1,0
4298,1,0,1,0
4299,0,1,0,1
4300,0,1,0,1
4301,0,1,0,1
4302,0,1,1,0
4303,0,1,1,0
4304,0,1,1,0
4305,0,1,1,0
4306,0,1,1,0
4307,0,1,0,1
4308,1,0,1,0
4309,1,0,1,0
4310,1,0,1,0
4311,1,0,1,0
4312,0,1,1,0
4313,1,0,1,0
4314,1,0,1,0
4315,0,1,0,1
4316,0,1,1,0
4317,0,1,0,1
4318,0,1,1,0
4319,1,0,1,0
4320,0,1,0,1
4321,1,0,1,0
4322,1,0,1,0
4323,0,1,0,1
4324,0,1,1,0
4325,1,0,1,0
4326,0,1,1,0
4327,0,1,0,1
4328,0,1,1,0
4329,0,1,1,0
4330,1,0,1,0
4331,1,0,1,0
4332,0,1,1,0
4333,0,1,1,0
4334,0,1,1,0
4335,1,0,1,0
4336,0,1,1,0
4337,0,1,1,0
4338,0,1,1,0
4339,1,0,1,0
4340,0,1,1,0
4341,1,0,1,0
4342,0,1,1,0
4343,1,0,1,0
4344,0,1,0,1
4345,0,1,1,0
4346,0,1,1,0
4347,1,0,1,0
4348,1,0,1,0
4349,0,1,1,0
4350,0,1,1,0
4351,0,1,1,0
4352,1,0,1,0
4353,0,1,1,0
4354,1,0,1,0
4355,0,1,1,0
4356,0,1,0,1
4357,0,1,1,0
4358,1,0,1,0
4359,1,0,1,0
4360,0,1,1,0
4361,1,0,1,0
4362,0,1,0,1
4363,0,1,1,0
4364,0,1,1,0
4365,1,0,1,0
4366,0,1,1,0
4367,1,0,1,0
4368,0,1,1,0
4369,0,1,1,0
4370,1,0,1,0
4371,1,0,1,0
4372,0,1,0,1
4373,0,1,0,1
4374,0,1,0,1
4375,0,1,1,0
4376,0,1,0,1
4377,0,1,1,0
4378,1,0,1,0
4379,0,1,0,1
4380,0,1,0,1
4381,0,1,1,0
4382,1,0,1,0
4383,0,1,0,1
4384,0,1,0,1
4385,0,1,0,1
4386,1,0,1,0
4387,0,1,0,1
4388,0,1,0,1
4389,1,0,1,0
4390,0,1,0,1
4391,0,1,1,0
4392,0,1,1,0
4393,1,0,1,0
4394,1,0,1,0
4395,0,1,1,0
4396,1,0,1,0
4397,0,1,1,0
4398,0,1,0,1
4399,0,1,0,1
4400,0,1,1,0
4401,1,0,1,0
4402,0,1,0,1
4403,0,1,0,1
4404,0,1,0,1
4405,0,1,0,1
4406,0,1,0,1
4407,0,1,1,0
4408,0,1,0,1
4409,0,1,1,0
4410,0,1,0,1
4411,0,1,0,1
4412,0,1,0,1
4413,0,1,1,0
4414,0,1,0,1
4415,0,1,0,1
4416,0,1,0,1
4417,0,1,0,1
4418,0,1,0,1
4419,0,1,0,1
4420,0,1,0,1
4421,0,1,0,1
4422,0,1,0,1
4423,0,1,0,1
4424,0,1,0,1
4425,0,1,1,0
4426,0,1,0,1
4427,1,0,1,0
4428,0,1,0,1
4429,0,1,0,1
4430,0,1,1,0
4431,0,1,0,1
4432,0,1,0,1
4433,0,1,0,1
4434,0,1,0,1
4435,0,1,0,1
4436,0,1,0,1
4437,0,1,0,1
4438,0,1,1,0
4439,0,1,0,1
4440,0,1,0,1
4441,0,1,0,1
4442,1,0,1,0
4443,0,1,1,0
4444,0,1,1,0
4445,0,1,0,1
4446,0,1,0,1
4447,0,1,0,1
4448,0,1,1,0
4449,0,1,0,1
4450,0,1,1,0
4451,0,1,1,0
4452,0,1,0,1
4453,0,1,1,0
4454,0,1,1,0
4455,0,1,1,0
4456,0,1,1,0
4457,0,1,1,0
4458,0,1,0,1
4459,1,0,1,0
4460,0,1,0,1
4461,0,1,1,0
4462,0,1,0,1
4463,0,1,0,1
4464,0,1,0,1
4465,0,1,0,1
4466,0,1,0,1
4467,0,1,0,1
4468,0,1,0,1
4469,0,1,1,0
4470,0,1,1,0
4471,0,1,0,1
4472,0,1,1,0
4473,0,1,0,1
4474,0,1,0,1
4475,0,1,1,0
4476,0,1,1,0
4477,0,1,0,1
4478,0,1,0,1
4479,0,1,0,1
4480,0,1,0,1
4481,0,1,0,1
4482,0,1,0,1
4483,1,0,1,0
4484,0,1,1,0
4485,0,1,1,0
4486,1,0,1,0
4487,1,0,1,0
4488,0,1,1,0
4489,0,1,1,0
4490,0,1,1,0
4491,1,0,1,0
4492,1,0,1,0
4493,0,1,1,0
4494,0,1,1,0
4495,0,1,1,0
4496,0,1,0,1
4497,0,1,0,1
4498,1,0,1,0
4499,0,1,0,1
4500,1,0,1,0
4501,0,1,0,1
4502,0,1,1,0
4503,0,1,1,0
4504,0,1,1,0
4505,0,1,1,0
4506,1,0,1,0
4507,0,1,1,0
4508,0,1,1,0
4509,0,1,0,1
4510,1,0,1,0
4511,0,1,0,1
4512,1,0,1,0
4513,1,0,1,0
4514,0,1,1,0
4515,0,1,1,0
4516,1,0,1,0
4517,0,1,1,0
4518,0,1,1,0
4519,0,1,1,0
4520,0,1,0,1
4521,0,1,1,0
4522,0,1,1,0
4523,1,0,1,0
4524,0,1,1,0
4525,0,1,1,0
4526,0,1,1,0
4527,0,1,0,1
4528,0,1,1,0
4529,0,1,1,0
4530,0,1,0,1
4531,0,1,1,0
4532,0,1,1,0
4533,0,1,1,0
4534,0,1,0,1
4535,1,0,1,0
4536,0,1,0,1
4537,0,1,1,0
4538,0,1,1,0
4539,1,0,1,0
4540,1,0,1,0
4541,0,1,1,0
4542,0,1,0,1
4543,0,1,0,1
4544,0,1,0,1
4545,0,1,0,1
4546,0,1,0,1
4547,0,1,0,1
4548,0,1,0,1
4549,0,1,0,1
4550,1,0,1,0
4551,0,1,0,1
4552,1,0,1,0
4553,0,1,1,0
4554,0,1,1,0
4555,1,0,1,0
4556,0,1,0,1
4557,0,1,0,1
4558,0,1,0,1
4559,0,1,1,0
4560,0,1,0,1
4561,0,1,0,1
4562,0,1,1,0
4563,0,1,0,1
4564,0,1,0,1
4565,0,1,0,1
4566,0,1,1,0
4567,0,1,0,1
4568,0,1,0,1
4569,0,1,0,1
4570,0,1,0,1
4571,0,1,1,0
4572,0,1,0,1
4573,0,1,0,1
4574,0,1,0,1
4575,0,1,0,1
4576,0,1,0,1
4577,0,1,0,1
4578,0,1,1,0
4579,0,1,1,0
4580,0,1,0,1
4581,1,0,1,0
4582,0,1,1,0
4583,0,1,1,0
4584,0,1,0,1
4585,0,1,1,0
4586,0,1,0,1
4587,0,1,0,1
4588,0,1,0,1
4589,0,1,0,1
4590,0,1,0,1
4591,0,1,0,1
4592,0,1,0,1
4593,0,1,0,1
4594,0,1,0,1
4595,0,1,0,1
4596,0,1,0,1
4597,0,1,0,1
4598,0,1,0,1
4599,0,1,1,0
4600,0,1,0,1
4601,0,1,0,1
4602,0,1,1,0
4603,0,1,1,0
4604,0,1,0,1
4605,0,1,1,0
4606,0,1,1,0
4607,0,1,0,1
4608,0,1,1,0
4609,0,1,0,1
4610,0,1,0,1
4611,0,1,1,0
4612,0,1,0,1
4613,0,1,0,1
4614,0,1,1,0
4615,0,1,0,1
4616,0,1,1,0
4617,0,1,1,0
4618,0,1,0,1
4619,0,1,0,1
4620,0,1,0,1
4621,0,1,0,1
4622,0,1,0,1
4623,0,1,1,0
4624,0,1,0,1
4625,0,1,0,1
4626,0,1,0,1
4627,0,1,0,1
4628,0,1,0,1
4629,0,1,1,0
4630,0,1,1,0
4631,0,1,1,0
4632,1,0,1,0
4633,0,1,1,0
4634,1,0,1,0
4635,1,0,1,0
4636,0,1,1,0
4637,0,1,0,1
4638,1,0,1,0
4639,1,0,1,0
4640,0,1,1,0
4641,0,1,0,1
4642,0,1,0,1
4643,1,0,1,0
4644,0,1,0,1
4645,0,1,1,0
4646,1,0,0,1
4647,0,1,0,1
4648,0,1,1,0
4649,0,1,0,1
4650,0,1,1,0
4651,0,1,0,1
4652,0,1,0,1
4653,0,1,0,1
4654,0,1,0,1
4655,0,1,0,1
4656,0,1,0,1
4657,0,1,0,1
4658,0,1,0,1
4659,0,1,0,1
4660,0,1,0,1
4661,0,1,0,1
4662,0,1,1,0
4663,0,1,0,1
4664,0,1,0,1
4665,0,1,1,0
4666,0,1,0,1
4667,0,1,0,1
4668,0,1,0,1
4669,0,1,0,1
4670,0,1,0,1
4671,0,1,1,0
4672,0,1,0,1
4673,0,1,1,0
4674,0,1,1,0
4675,0,1,1,0
4676,0,1,1,0
4677,0,1,1,0
4678,0,1,1,0
4679,0,1,1,0
4680,0,1,1,0
4681,0,1,0,1
4682,0,1,0,1
4683,0,1,1,0
4684,1,0,1,0
4685,1,0,1,0
4686,0,1,1,0
4687,0,1,1,0
4688,0,1,1,0
4689,0,1,1,0
4690,1,0,1,0
4691,0,1,0,1
4692,1,0,1,0
4693,0,1,1,0
4694,0,1,1,0
4695,1,0,1,0
4696,0,1,1,0
4697,0,1,1,0
4698,0,1,1,0
4699,1,0,1,0
4700,0,1,1,0
4701,1,0,1,0
4702,0,1,1,0
4703,0,1,1,0
4704,1,0,1,0
4705,0,1,0,1
4706,0,1,0,1
4707,0,1,1,0
4708,0,1,0,1
4709,1,0,1,0
4710,1,0,1,0
4711,0,1,1,0
4712,0,1,1,0
4713,0,1,1,0
4714,0,1,1,0
4715,0,1,0,1
4716,0,1,1,0
4717,0,1,1,0
4718,0,1,1,0
4719,0,1,1,0
4720,0,1,1,0
4721,0,1,1,0
4722,1,0,1,0
4723,0,1,1,0
4724,0,1,1,0
4725,0,1,1,0
4726,0,1,1,0
4727,1,0,1,0
4728,0,1,0,1
4729,0,1,1,0
4730,0,1,0,1
4731,1,0,1,0
4732,1,0,1,0
4733,1,0,1,0
4734,0,1,1,0
4735,0,1,0,1
4736,0,1,0,1
4737,1,0,1,0
4738,1,0,1,0
4739,0,1,1,0
4740,0,1,0,1
4741,0,1,1,0
4742,0,1,1,0
4743,0,1,0,1
4744,0,1,0,1
4745,0,1,1,0
4746,0,1,0,1
4747,0,1,0,1
4748,0,1,0,1
4749,0,1,0,1
4750,0,1,0,1
4751,0,1,0,1
4752,0,1,1,0
4753,0,1,0,1
4754,0,1,1,0
4755,0,1,0,1
4756,0,1,0,1
4757,0,1,0,1
4758,0,1,1,0
4759,0,1,0,1
4760,1,0,1,0
4761,0,1,0,1
4762,0,1,0,1
4763,0,1,1,0
4764,0,1,0,1
4765,0,1,0,1
4766,1,0,0,1
4767,0,1,0,1
4768,0,1,0,1
4769,0,1,0,1
4770,0,1,0,1
4771,0,1,1,0
4772,1,0,1,0
4773,1,0,1,0
4774,0,1,1,0
4775,0,1,0,1
4776,0,1,0,1
4777,0,1,1,0
4778,0,1,1,0
4779,0,1,0,1
4780,0,1,0,1
4781,0,1,1,0
4782,1,0,1,0
4783,0,1,1,0
4784,0,1,1,0
4785,0,1,1,0
4786,0,1,1,0
4787,0,1,1,0
4788,0,1,0,1
4789,1,0,1,0
4790,0,1,1,0
4791,1,0,1,0
4792,0,1,1,0
4793,0,1,1,0
4794,0,1,0,1
4795,0,1,0,1
4796,1,0,1,0
4797,1,0,1,0
4798,0,1,1,0
4799,1,0,1,0
4800,1,0,1,0
4801,1,0,1,0
4802,0,1,1,0
4803,0,1,1,0
4804,1,0,1,0
4805,1,0,1,0
4806,0,1,0,1
4807,1,0,1,0
4808,0,1,0,1
4809,0,1,0,1
4810,0,1,0,1
4811,0,1,0,1
4812,0,1,0,1
4813,0,1,1,0
4814,0,1,0,1
4815,0,1,1,0
4816,0,1,0,1
4817,0,1,1,0
4818,0,1,0,1
4819,0,1,0,1
4820,0,1,0,1
4821,0,1,1,0
4822,0,1,0,1
4823,0,1,0,1
4824,0,1,0,1
4825,0,1,0,1
4826,0,1,1,0
4827,0,1,0,1
4828,0,1,1,0
4829,0,1,0,1
4830,0,1,0,1
4831,0,1,0,1
4832,0,1,0,1
4833,0,1,1,0
4834,0,1,0,1
4835,0,1,0,1
4836,0,1,0,1
4837,0,1,0,1
4838,0,1,1,0
4839,0,1,0,1
4840,0,1,0,1
4841,0,1,0,1
4842,0,1,1,0
4843,1,0,1,0
4844,0,1,0,1
4845,1,0,1,0
4846,0,1,0,1
4847,0,1,1,0
4848,0,1,0,1
4849,0,1,0,1
4850,1,0,1,0
4851,0,1,0,1
4852,0,1,1,0
4853,0,1,0,1
4854,0,1,0,1
4855,0,1,1,0
4856,0,1,0,1
4857,0,1,0,1
4858,0,1,0,1
4859,0,1,0,1
4860,0,1,1,0
4861,0,1,1,0
4862,0,1,1,0
4863,0,1,0,1
4864,0,1,0,1
4865,0,1,0,1
4866,0,1,1,0
4867,0,1,0,1
4868,0,1,0,1
4869,0,1,0,1
4870,0,1,1,0
4871,0,1,0,1
4872,0,1,0,1
4873,0,1,0,1
4874,0,1,0,1
4875,0,1,0,1
4876,0,1,1,0
4877,0,1,0,1
4878,0,1,1,0
4879,0,1,0,1
4880,0,1,0,1
4881,0,1,1,0
4882,0,1,0,1
4883,0,1,1,0
4884,0,1,0,1
4885,0,1,0,1
4886,1,0,1,0
4887,0,1,1,0
4888,0,1,1,0
4889,0,1,0,1
4890,0,1,0,1
4891,0,1,0,1
4892,0,1,0,1
4893,1,0,1,0
4894,0,1,1,0
4895,0,1,0,1
4896,0,1,1,0
4897,1,0,1,0
4898,0,1,0,1
4899,0,1,0,1
4900,0,1,0,1
4901,0,1,0,1
4902,0,1,0,1
4903,0,1,1,0
4904,0,1,1,0
4905,0,1,0,1
4906,0,1,0,1
4907,0,1,0,1
4908,1,0,1,0
4909,0,1,1,0
4910,0,1,0,1
4911,0,1,0,1
4912,0,1,0,1
4913,0,1,1,0
4914,0,1,1,0
4915,0,1,1,0
4916,0,1,1,0
4917,0,1,0,1
4918,0,1,1,0
4919,0,1,1,0
4920,0,1,0,1
4921,0,1,0,1
4922,0,1,0,1
4923,1,0,1,0
4924,0,1,0,1
4925,0,1,0,1
4926,0,1,0,1
4927,0,1,1,0
4928,0,1,0,1
4929,0,1,0,1
4930,0,1,1,0
4931,0,1,0,1
4932,0,1,1,0
4933,0,1,1,0
4934,0,1,0,1
4935,0,1,0,1
4936,0,1,0,1
4937,0,1,1,0
4938,0,1,0,1
4939,0,1,1,0
4940,0,1,0,1
4941,0,1,0,1
4942,0,1,1,0
4943,0,1,0,1
4944,0,1,1,0
4945,0,1,0,1
4946,0,1,0,1
4947,0,1,0,1
4948,0,1,0,1
4949,0,1,0,1
4950,0,1,0,1
4951,0,1,0,1
4952,0,1,0,1
4953,0,1,1,0
4954,0,1,1,0
4955,0,1,0,1
4956,0,1,0,1
4957,0,1,0,1
4958,0,1,0,1
4959,0,1,0,1
4960,0,1,0,1
4961,0,1,0,1
4962,0,1,0,1
4963,0,1,0,1
4964,0,1,1,0
4965,0,1,1,0
4966,0,1,0,1
4967,0,1,1,0
4968,0,1,1,0
4969,0,1,0,1
4970,0,1,0,1
4971,0,1,1,0
4972,0,1,1,0
4973,0,1,0,1
4974,0,1,1,0
4975,0,1,1,0
4976,0,1,0,1
4977,1,0,1,0
4978,1,0,1,0
4979,0,1,1,0
4980,0,1,1,0
4981,0,1,1,0
4982,0,1,1,0
4983,0,1,1,0
4984,0,1,1,0
4985,0,1,0,1
4986,0,1,1,0
4987,0,1,1,0
4988,0,1,0,1
4989,0,1,1,0
4990,0,1,0,1
4991,0,1,1,0
4992,0,1,0,1
4993,0,1,0,1
4994,0,1,1,0
4995,0,1,0,1
4996,0,1,0,1
4997,0,1,1,0
4998,0,1,1,0
4999,0,1,1,0
5000,0,1,1,0
5001,0,1,1,0
5002,0,1,1,0
5003,0,1,1,0
5004,0,1,1,0
5005,0,1,0,1
5006,0,1,0,1
5007,0,1,0,1
5008,0,1,0,1
5009,0,1,0,1
5010,0,1,0,1
5011,0,1,0,1
5012,0,1,0,1
5013,0,1,1,0
5014,0,1,0,1
5015,0,1,0,1
5016,0,1,0,1
5017,0,1,0,1
5018,0,1,1,0
5019,0,1,1,0
5020,0,1,1,0
5021,0,1,0,1
5022,0,1,0,1
5023,1,0,1,0
5024,0,1,0,1
5025,0,1,0,1
5026,0,1,0,1
5027,0,1,0,1
5028,0,1,0,1
5029,0,1,0,1
5030,0,1,0,1
5031,0,1,1,0
5032,0,1,0,1
5033,0,1,0,1
5034,0,1,0,1
5035,0,1,0,1
5036,1,0,1,0
5037,0,1,1,0
5038,0,1,0,1
5039,0,1,1,0
5040,0,1,1,0
5041,0,1,1,0
5042,0,1,0,1
5043,0,1,1,0
5044,0,1,0,1
5045,0,1,0,1
5046,1,0,1,0
5047,0,1,0,1
5048,0,1,0,1
5049,0,1,0,1
5050,0,1,0,1
5051,0,1,0,1
5052,0,1,0,1
5053,0,1,0,1
5054,0,1,0,1
5055,0,1,0,1
5056,0,1,0,1
5057,0,1,0,1
5058,0,1,0,1
5059,0,1,1,0
5060,0,1,1,0
5061,0,1,1,0
5062,0,1,1,0
5063,0,1,1,0
5064,0,1,1,0
5065,0,1,1,0
5066,0,1,1,0
5067,0,1,1,0
5068,0,1,1,0
5069,0,1,1,0
5070,0,1,0,1
5071,0,1,1,0
5072,0,1,1,0
5073,1,0,1,0
5074,0,1,1,0
5075,0,1,1,0
5076,0,1,0,1
5077,0,1,0,1
5078,0,1,0,1
5079,0,1,1,0
5080,1,0,1,0
5081,0,1,1,0
5082,0,1,1,0
5083,0,1,0,1
5084,0,1,0,1
5085,0,1,1,0
5086,0,1,0,1
5087,0,1,0,1
5088,0,1,0,1
5089,0,1,0,1
5090,0,1,0,1
5091,0,1,0,1
5092,0,1,0,1
5093,0,1,0,1
5094,1,0,1,0
5095,0,1,0,1
5096,0,1,1,0
5097,1,0,1,0
5098,0,1,0,1
5099,0,1,0,1
5100,1,0,1,0
5101,0,1,0,1
5102,0,1,0,1
5103,0,1,0,1
5104,0,1,0,1
5105,0,1,0,1
5106,1,0,1,0
5107,0,1,1,0
5108,1,0,1,0
5109,0,1,0,1
5110,0,1,0,1
5111,0,1,0,1
5112,0,1,1,0
5113,0,1,1,0
5114,0,1,0,1
5115,0,1,0,1
5116,1,0,1,0
5117,1,0,1,0
5118,0,1,0,1
5119,0,1,0,1
5120,0,1,1,0
5121,0,1,0,1
5122,0,1,0,1
5123,0,1,0,1
5124,0,1,1,0
5125,0,1,1,0
5126,0,1,1,0
5127,0,1,1,0
5128,0,1,1,0
5129,0,1,0,1
5130,0,1,0,1
5131,0,1,1,0
5132,0,1,0,1
5133,0,1,0,1
5134,0,1,0,1
5135,0,1,0,1
5136,0,1,1,0
5137,1,0,1,0
5138,0,1,0,1
5139,0,1,1,0
5140,1,0,1,0
5141,1,0,1,0
5142,1,0,1,0
5143,0,1,0,1
5144,1,0,1,0
5145,1,0,1,0
5146,0,1,1,0
5147,1,0,1,0
5148,1,0,1,0
5149,0,1,1,0
5150,1,0,1,0
5151,1,0,0,1
5152,1,0,1,0
5153,0,1,1,0
5154,0,1,1,0
5155,1,0,1,0
5156,0,1,1,0
5157,0,1,1,0
5158,0,1,1,0
5159,0,1,1,0
5160,0,1,1,0
5161,0,1,1,0
5162,0,1,0,1
5163,0,1,1,0
5164,0,1,1,0
5165,0,1,1,0
5166,0,1,1,0
5167,0,1,1,0
5168,0,1,1,0
5169,0,1,1,0
5170,0,1,1,0
5171,0,1,1,0
5172,0,1,0,1
5173,0,1,1,0
